timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,day,EMA_Sunlight,TimeOfDay,AdjustedHumidity
924300,1014.25,1.4,10.5,-2.8,1682.1467,66.143326,0,1677.2080481618743,0.9243,66.143326
924400,1013.25,1.4,10.5,-2.8,1682.6926,66.137276,0,1677.756503345687,0.9244,66.137276
924500,1014.25,1.4,10.5,-2.8,1683.2383,66.13123,0,1678.3046830111184,0.9245,66.13123
924600,1013.25,1.4,10.5,-2.8,1683.7834,66.125206,0,1678.8525547100066,0.9246,66.125206
924700,1014.75,1.4,10.5,-2.8,1684.3284,66.119194,0,1679.400139239006,0.9247,66.119194
924800,1016.25,1.4,10.5,-2.8,1684.873,66.1132,0,1679.9474253151054,0.9248,66.1132
924900,1015.75,1.4,10.5,-2.8,1685.4172,66.10721,0,1680.4944027835948,0.9249,66.10721
925000,1014.75,1.4,10.5,-2.8,1685.9612,66.101234,0,1681.0410825052352,0.925,66.101234
925100,1014.75,1.4,10.5,-2.8,1686.5046,66.09527,0,1681.5874342547118,0.9251,66.09527
925200,1013.75,1.4,10.5,-2.8,1687.0479,66.089325,0,1682.1334808292406,0.9252,66.089325
925300,1012.75,1.4,10.5,-2.8,1687.5907,66.08338,0,1682.6792027463166,0.9253,66.08338
925400,1011.25,1.4,10.5,-2.8,1688.1332,66.07746,0,1683.2246024716849,0.9254,66.07746
925500,1011.25,1.4,10.5,-2.8,1688.6753,66.07155,0,1683.7696722245164,0.9255,66.07155
925600,1010.75,1.4,10.5,-2.8,1689.2169,66.06565,0,1684.3143950020649,0.9256,66.06565
925700,1010.75,1.4,10.5,-2.8,1689.7583,66.05977,0,1684.8587855018586,0.9257,66.05977
925800,1010.5,1.4,10.5,-2.8,1690.2993,66.053894,0,1685.4028369516727,0.9258,66.053894
925900,1010.25,1.4,10.5,-2.8,1690.8398,66.048035,0,1685.9465332565055,0.9259,66.048035
926000,1010.75,1.4,10.5,-2.8,1691.3801,66.04219,0,1686.489889930855,0.926,66.04219
926100,1010.75,1.4,10.5,-2.8,1691.9199,66.036354,0,1687.0328909377697,0.9261,66.036354
926200,1010.75,1.4,10.5,-2.8,1692.4594,66.03053,0,1687.5755418439928,0.9262,66.03053
926300,1010.75,1.4,10.5,-2.8,1692.9983,66.02472,0,1688.1178176595936,0.9263,66.02472
926400,1009.25,1.4,10.5,-2.8,1693.5369,66.01893,0,1688.6597258936345,0.9264,66.01893
926500,1008.25,1.4,10.5,-2.8,1694.0751,66.013145,0,1689.2012633042712,0.9265,66.013145
926600,1007.75,1.4,10.5,-2.8,1694.6129,66.00737,0,1689.742426973844,0.9266,66.00737
926700,1006.75,1.4,10.5,-2.8,1695.1503,66.00161,0,1690.2832142764596,0.9267,66.00161
926800,1006.75,1.4,10.5,-2.8,1695.6871,65.995865,0,1690.8236028488136,0.9268,65.995865
926900,1007.75,1.4,10.5,-2.8,1696.2236,65.990135,0,1691.3636025639323,0.9269,65.990135
927000,1007.75,1.4,10.5,-2.8,1696.7598,65.98441,0,1691.9032223075392,0.927,65.98441
927100,1007.25,1.4,10.5,-2.8,1697.2954,65.97871,0,1692.4424400767853,0.9271,65.97871
927200,1006.75,1.4,10.5,-2.8,1697.8306,65.973015,0,1692.9812560691068,0.9272,65.973015
927300,1008.25,1.4,10.5,-2.8,1698.3654,65.96733,0,1693.5196704621962,0.9273,65.96733
927400,1009.25,1.4,10.5,-2.8,1698.8997,65.96166,0,1694.0576734159765,0.9274,65.96166
927500,1007.25,1.4,10.5,-2.8,1699.4336,65.956,0,1694.595266074379,0.9275,65.956
927600,1007.0,1.4,10.5,-2.8,1699.9669,65.95036,0,1695.132429466941,0.9276,65.95036
927700,1006.75,1.4,10.5,-2.8,1700.4999,65.94473,0,1695.6691765202468,0.9277,65.94473
927800,1006.5,1.4,10.5,-2.8,1701.0323,65.93911,0,1696.2054888682221,0.9278,65.93911
927900,1004.75,1.4,10.5,-2.8,1701.5645,65.9335,0,1696.7413899813998,0.9279,65.9335
928000,1004.25,1.4,10.5,-2.8,1702.096,65.92791,0,1697.27685098326,0.928,65.92791
928100,1004.0,1.4,10.5,-2.8,1702.6271,65.92233,0,1697.811875884934,0.9281,65.92233
928200,1004.75,1.4,10.5,-2.8,1703.1576,65.91676,0,1698.3464482964405,0.9282,65.91676
928300,1005.0,1.4,10.5,-2.8,1703.6877,65.91121,0,1698.8805734667965,0.9283,65.91121
928400,1005.0,1.4,10.5,-2.8,1704.2173,65.90566,0,1699.4142461201168,0.9284,65.90566
928500,1004.75,1.4,10.5,-2.8,1704.7465,65.90014,0,1699.947471508105,0.9285,65.90014
928600,1006.25,1.4,10.5,-2.8,1705.275,65.894615,0,1700.4802243572944,0.9286,65.894615
928700,1006.0,1.4,10.5,-2.8,1705.8032,65.889114,0,1701.0125219215652,0.9287,65.889114
928800,1007.25,1.4,10.5,-2.8,1706.3308,65.88362,0,1701.5443497294089,0.9288,65.88362
928900,1005.75,1.4,10.5,-2.8,1706.8579,65.87814,0,1702.075704756468,0.9289,65.87814
929000,1004.75,1.4,10.5,-2.8,1707.3845,65.87267,0,1702.6065842808214,0.929,65.87267
929100,1004.75,1.4,10.5,-2.8,1707.9105,65.867226,0,1703.1369758527394,0.9291,65.867226
929200,1004.25,1.4,10.5,-2.8,1708.4362,65.86178,0,1703.6668982674655,0.9292,65.86178
929300,1004.5,1.4,10.5,-2.8,1708.9612,65.85635,0,1704.1963284407188,0.9293,65.85635
929400,1004.5,1.4,10.5,-2.8,1709.4856,65.85094,0,1704.725255596647,0.9294,65.85094
929500,1004.75,1.4,10.5,-2.8,1710.0095,65.845535,0,1705.2536800369821,0.9295,65.845535
929600,1005.75,1.4,10.5,-2.8,1710.533,65.84014,0,1705.781612033284,0.9296,65.84014
929700,1006.0,1.4,10.5,-2.8,1711.0559,65.83476,0,1706.3090408299558,0.9297,65.83476
929800,1003.75,1.4,10.5,-2.8,1711.5782,65.8294,0,1706.8359567469602,0.9298,65.8294
929900,1003.75,1.4,10.5,-2.8,1712.1,65.82404,0,1707.3623610722643,0.9299,65.82404
930000,1003.75,1.4,10.5,-2.8,1712.6212,65.8187,0,1707.888244965038,0.93,65.8187
930100,1002.75,1.4,10.5,-2.8,1713.1418,65.81338,0,1708.4136004685342,0.9301,65.81338
930200,1003.75,1.4,10.5,-2.8,1713.6619,65.80806,0,1708.9384304216808,0.9302,65.80806
930300,1001.25,1.4,10.5,-2.8,1714.1814,65.80276,0,1709.4627273795127,0.9303,65.80276
930400,1001.25,1.4,10.5,-2.8,1714.7004,65.79747,0,1709.9864946415614,0.9304,65.79747
930500,1001.25,1.4,10.5,-2.8,1715.2188,65.79219,0,1710.5097251774052,0.9305,65.79219
930600,999.25,1.4,10.5,-2.8,1715.7366,65.78693,0,1711.0324126596647,0.9306,65.78693
930700,1000.75,1.4,10.5,-2.8,1716.2538,65.78168,0,1711.5545513936981,0.9307,65.78168
930800,1001.75,1.4,10.5,-2.8,1716.7704,65.776436,0,1712.0761362543285,0.9308,65.776436
930900,1002.25,1.4,10.5,-2.8,1717.2864,65.77121,0,1712.5971626288958,0.9309,65.77121
931000,1001.75,1.4,10.5,-2.8,1717.8018,65.76599,0,1713.1176263660063,0.931,65.76599
931100,1001.25,1.4,10.5,-2.8,1718.3167,65.760796,0,1713.6375337294057,0.9311,65.760796
931200,1003.25,1.4,10.5,-2.8,1718.8308,65.7556,0,1714.1568603564654,0.9312,65.7556
931300,1003.25,1.4,10.5,-2.8,1719.3444,65.75043,0,1714.6756143208188,0.9313,65.75043
931400,1002.25,1.4,10.5,-2.8,1719.8574,65.74526,0,1715.193792888737,0.9314,65.74526
931500,1000.75,1.4,10.5,-2.8,1720.3698,65.74011,0,1715.7113935998634,0.9315,65.74011
931600,1000.75,1.4,10.5,-2.8,1720.8815,65.73497,0,1716.2284042398771,0.9316,65.73497
931700,1002.25,1.4,10.5,-2.8,1721.3926,65.72984,0,1716.7448238158893,0.9317,65.72984
931800,1001.25,1.4,10.5,-2.8,1721.9031,65.72473,0,1717.2606514343004,0.9318,65.72473
931900,1001.25,1.4,10.5,-2.8,1722.413,65.71963,0,1717.7758862908704,0.9319,65.71963
932000,1001.25,1.4,10.5,-2.8,1722.9221,65.71454,0,1718.2905076617835,0.932,65.71454
932100,1002.75,1.4,10.5,-2.8,1723.4307,65.709465,0,1718.8045268956052,0.9321,65.709465
932200,1002.5,1.4,10.5,-2.8,1723.9386,65.7044,0,1719.3179342060448,0.9322,65.7044
932300,1000.75,1.4,10.5,-2.8,1724.4459,65.69935,0,1719.8307307854404,0.9323,65.69935
932400,1002.25,1.4,10.5,-2.8,1724.9525,65.69431,0,1720.3429077068963,0.9324,65.69431
932500,1003.25,1.4,10.5,-2.8,1725.4584,65.689285,0,1720.8544569362068,0.9325,65.689285
932600,1004.25,1.4,10.5,-2.8,1725.9637,65.68427,0,1721.3653812425862,0.9326,65.68427
932700,1004.25,1.4,10.5,-2.8,1726.4683,65.67927,0,1721.8756731183275,0.9327,65.67927
932800,1003.25,1.4,10.5,-2.8,1726.9722,65.67428,0,1722.3853258064948,0.9328,65.67428
932900,1004.75,1.4,10.5,-2.8,1727.4755,65.669304,0,1722.8943432258454,0.9329,65.669304
933000,1005.25,1.4,10.5,-2.8,1727.978,65.664345,0,1723.4027089032609,0.933,65.664345
933100,1004.25,1.4,10.5,-2.8,1728.48,65.65939,0,1723.9104380129347,0.9331,65.65939
933200,1006.75,1.4,10.5,-2.8,1728.9811,65.65445,0,1724.4175042116415,0.9332,65.65445
933300,1007.75,1.4,10.5,-2.8,1729.4816,65.64953,0,1724.9239137904774,0.9333,65.64953
933400,1008.75,1.4,10.5,-2.8,1729.9814,65.644615,0,1725.4296624114297,0.9334,65.644615
933500,1008.75,1.4,10.5,-2.8,1730.4805,65.63971,0,1725.9347461702869,0.9335,65.63971
933600,1007.25,1.4,10.5,-2.8,1730.9789,65.63483,0,1726.4391615532581,0.9336,65.63483
933700,1008.25,1.4,10.5,-2.8,1731.4766,65.62995,0,1726.9429053979325,0.9337,65.62995
933800,1010.25,1.4,10.5,-2.8,1731.9735,65.625084,0,1727.4459648581392,0.9338,65.625084
933900,1009.75,1.4,10.5,-2.8,1732.4697,65.62023,0,1727.9483383723255,0.9339,65.62023
934000,1008.75,1.4,10.5,-2.6,1732.9653,65.615395,0,1728.450034535093,0.934,65.615395
934100,1009.0,1.4,10.5,-2.6,1733.4601,65.61057,0,1728.9510410815838,0.9341,65.61057
934200,1009.75,1.4,10.5,-2.6,1733.9541,65.60576,0,1729.4513469734254,0.9342,65.60576
934300,1011.75,1.4,10.5,-2.6,1734.4475,65.60095,0,1729.950962276083,0.9343,65.60095
934400,1010.75,1.4,10.5,-2.6,1734.9401,65.59617,0,1730.4498760484748,0.9344,65.59617
934500,1011.25,1.4,10.5,-2.6,1735.4319,65.59139,0,1730.9480784436275,0.9345,65.59139
934600,1011.0,1.4,10.5,-2.6,1735.923,65.586624,0,1731.4455705992648,0.9346,65.586624
934700,1011.25,1.4,10.5,-2.6,1736.4133,65.58188,0,1731.9423435393383,0.9347,65.58188
934800,1012.25,1.4,10.5,-2.6,1736.9028,65.57714,0,1732.4383891854045,0.9348,65.57714
934900,1012.25,1.4,10.5,-2.6,1737.3916,65.57241,0,1732.9337102668642,0.9349,65.57241
935000,1010.75,1.4,10.5,-2.6,1737.8798,65.567696,0,1733.4283192401779,0.935,65.567696
935100,1011.75,1.4,10.5,-2.6,1738.367,65.562996,0,1733.9221873161603,0.9351,65.562996
935200,1011.75,1.4,10.5,-2.6,1738.8535,65.558304,0,1734.4153185845444,0.9352,65.558304
935300,1011.75,1.4,10.5,-2.6,1739.3392,65.553635,0,1734.9077067260898,0.9353,65.553635
935400,1012.0,1.4,10.5,-2.6,1739.8241,65.548965,0,1735.399346053481,0.9354,65.548965
935500,1010.75,1.4,10.5,-2.6,1740.3082,65.54432,0,1735.890231448133,0.9355,65.54432
935600,1009.25,1.4,10.5,-2.6,1740.7916,65.53968,0,1736.3803683033198,0.9356,65.53968
935700,1009.25,1.4,10.5,-2.6,1741.2742,65.53505,0,1736.869751472988,0.9357,65.53505
935800,1009.25,1.4,10.5,-2.6,1741.756,65.53043,0,1737.3583763256893,0.9358,65.53043
935900,1010.25,1.4,10.5,-2.6,1742.2369,65.52583,0,1737.8462286931203,0.9359,65.52583
936000,1010.25,1.4,10.5,-2.6,1742.717,65.52125,0,1738.3333058238084,0.936,65.52125
936100,1009.25,1.4,10.5,-2.6,1743.1964,65.51667,0,1738.8196152414275,0.9361,65.51667
936200,1011.25,1.4,10.5,-2.6,1743.6749,65.5121,0,1739.3051437172849,0.9362,65.5121
936300,1012.25,1.4,10.5,-2.6,1744.1526,65.50755,0,1739.7898893455565,0.9363,65.50755
936400,1011.25,1.4,10.5,-2.6,1744.6295,65.50301,0,1740.273850411001,0.9364,65.50301
936500,1011.25,1.4,10.5,-2.6,1745.1056,65.49848,0,1740.7570253699007,0.9365,65.49848
936600,1010.75,1.4,10.5,-2.6,1745.5807,65.49397,0,1741.2393928329107,0.9366,65.49397
936700,1011.25,1.4,10.5,-2.6,1746.0552,65.48947,0,1741.7209735496197,0.9367,65.48947
936800,1010.75,1.4,10.5,-2.6,1746.5287,65.48498,0,1742.2017461946575,0.9368,65.48498
936900,1009.75,1.4,10.5,-2.6,1747.0013,65.4805,0,1742.6817015751917,0.9369,65.4805
937000,1009.25,1.4,10.5,-2.6,1747.4731,65.476036,0,1743.1608414176726,0.937,65.476036
937100,1009.0,1.4,10.5,-2.6,1747.9442,65.47158,0,1743.6391772759052,0.9371,65.47158
937200,1009.75,1.4,10.5,-2.6,1748.4143,65.46714,0,1744.1166895483148,0.9372,65.46714
937300,1010.75,1.4,10.5,-2.6,1748.8835,65.462715,0,1744.5933705934833,0.9373,65.462715
937400,1010.5,1.4,10.5,-2.6,1749.3519,65.4583,0,1745.0692235341348,0.9374,65.4583
937500,1011.25,1.4,10.5,-2.6,1749.8195,65.453896,0,1745.5442511807214,0.9375,65.453896
937600,1011.0,1.4,10.5,-2.6,1750.2861,65.4495,0,1746.0184360626495,0.9376,65.4495
937700,1010.25,1.4,10.5,-2.6,1750.7518,65.44513,0,1746.4917724563845,0.9377,65.44513
937800,1010.25,1.4,10.5,-2.6,1751.2168,65.44076,0,1746.964275210746,0.9378,65.44076
937900,1010.75,1.4,10.5,-2.6,1751.6808,65.43641,0,1747.4359276896716,0.9379,65.43641
938000,1011.25,1.4,10.5,-2.6,1752.1438,65.43207,0,1747.9067149207044,0.938,65.43207
938100,1012.25,1.4,10.5,-2.6,1752.6061,65.427734,0,1748.376653428634,0.9381,65.427734
938200,1011.75,1.4,10.5,-2.6,1753.0674,65.423416,0,1748.8457280857706,0.9382,65.423416
938300,1011.75,1.4,10.5,-2.6,1753.5277,65.41911,0,1749.3139252771934,0.9383,65.41911
938400,1013.25,1.4,10.5,-2.6,1753.9873,65.414825,0,1749.781262749474,0.9384,65.414825
938500,1013.5,1.4,10.5,-2.6,1754.4458,65.410545,0,1750.247716474527,0.9385,65.410545
938600,1014.25,1.4,10.5,-2.6,1754.9034,65.40628,0,1750.7132848270744,0.9386,65.40628
938700,1013.75,1.4,10.5,-2.6,1755.3602,65.40202,0,1751.177976344367,0.9387,65.40202
938800,1012.25,1.4,10.5,-2.6,1755.816,65.39778,0,1751.6417787099303,0.9388,65.39778
938900,1012.0,1.4,10.5,-2.6,1756.271,65.39355,0,1752.1047008389373,0.9389,65.39355
939000,1011.25,1.4,10.5,-2.6,1756.7249,65.38933,0,1752.5667207550437,0.939,65.38933
939100,1011.0,1.4,10.5,-2.6,1757.1779,65.385124,0,1753.0278386795392,0.9391,65.385124
939200,1013.25,1.4,10.5,-2.6,1757.63,65.380936,0,1753.4880548115852,0.9392,65.380936
939300,1013.0,1.4,10.5,-2.6,1758.081,65.376755,0,1753.9473493304267,0.9393,65.376755
939400,1013.75,1.4,10.5,-2.6,1758.5312,65.37258,0,1754.405734397384,0.9394,65.37258
939500,1014.0,1.4,10.5,-2.6,1758.9805,65.36843,0,1754.8632109576458,0.9395,65.36843
939600,1015.25,1.4,10.5,-2.6,1759.4287,65.36428,0,1755.3197598618813,0.9396,65.36428
939700,1016.25,1.4,10.5,-2.6,1759.8761,65.36015,0,1755.7753938756932,0.9397,65.36015
939800,1017.75,1.4,10.5,-2.6,1760.3224,65.35603,0,1756.230094488124,0.9398,65.35603
939900,1016.75,1.4,10.5,-2.6,1760.7677,65.35193,0,1756.6838550393118,0.9399,65.35193
940000,1014.75,1.4,10.5,-2.6,1761.2122,65.34783,0,1757.1366895353806,0.94,65.34783
940100,1015.75,1.4,10.5,-2.6,1761.6555,65.34375,0,1757.5885705818425,0.9401,65.34375
940200,1015.75,1.4,10.5,-2.6,1762.0979,65.339676,0,1758.0395035236584,0.9402,65.339676
940300,1016.25,1.4,10.5,-2.6,1762.5393,65.335625,0,1758.4894831712927,0.9403,65.335625
940400,1016.0,1.4,10.5,-2.6,1762.9797,65.33157,0,1758.9385048541635,0.9404,65.33157
940500,1014.75,1.4,10.5,-2.6,1763.4192,65.327545,0,1759.3865743687472,0.9405,65.327545
940600,1015.75,1.4,10.5,-2.6,1763.8577,65.323524,0,1759.8336869318725,0.9406,65.323524
940700,1016.0,1.3,10.5,-2.6,1764.295,65.31951,0,1760.2798182386853,0.9407,65.31951
940800,1016.0,1.3,10.5,-2.6,1764.7314,65.31551,0,1760.7249764148169,0.9408,65.31551
940900,1016.0,1.3,10.5,-2.6,1765.1669,65.31153,0,1761.169168773335,0.9409,65.31153
941000,1016.0,1.3,10.5,-2.6,1765.6013,65.30756,0,1761.6123818960016,0.941,65.30756
941100,1016.75,1.3,10.5,-2.6,1766.0347,65.303604,0,1762.0546137064014,0.9411,65.303604
941200,1018.25,1.3,10.5,-2.6,1766.4669,65.29965,0,1762.4958423357614,0.9412,65.29965
941300,1018.25,1.3,10.5,-2.6,1766.8983,65.29572,0,1762.9360881021853,0.9413,65.29572
941400,1018.0,1.3,10.5,-2.6,1767.3286,65.291794,0,1763.3753392919668,0.9414,65.291794
941500,1017.25,1.3,10.5,-2.6,1767.7578,65.28789,0,1763.81358536277,0.9415,65.28789
941600,1017.25,1.3,10.5,-2.6,1768.186,65.28399,0,1764.250826826493,0.9416,65.28399
941700,1016.25,1.3,10.5,-2.6,1768.6132,65.280106,0,1764.6870641438438,0.9417,65.280106
941800,1016.25,1.3,10.5,-2.6,1769.0392,65.27623,0,1765.1222777294595,0.9418,65.27623
941900,1016.75,1.3,10.5,-2.6,1769.4642,65.27237,0,1765.5564699565136,0.9419,65.27237
942000,1015.75,1.3,10.5,-2.6,1769.8882,65.26852,0,1765.9896429608623,0.942,65.26852
942100,1016.75,1.3,10.5,-2.6,1770.3112,65.26468,0,1766.4217986647761,0.9421,65.26468
942200,1016.75,1.3,10.5,-2.6,1770.733,65.26086,0,1766.8529187982986,0.9422,65.26086
942300,1016.75,1.3,10.5,-2.6,1771.1538,65.25704,0,1767.2830069184688,0.9423,65.25704
942400,1016.75,1.3,10.5,-2.6,1771.5735,65.25324,0,1767.7120562266218,0.9424,65.25324
942500,1017.75,1.3,9.5,-2.6,1771.9921,65.24946,0,1768.1400606039597,0.9425,65.24946
942600,1017.75,1.3,9.5,-2.6,1772.4095,65.24568,0,1768.5670045435636,0.9426,65.24568
942700,1016.75,1.3,9.5,-2.6,1772.826,65.24192,0,1768.9929040892073,0.9427,65.24192
942800,1015.75,1.3,9.5,-2.6,1773.2413,65.23817,0,1769.4177436802865,0.9428,65.23817
942900,1015.75,1.3,9.5,-2.6,1773.6556,65.23443,0,1769.841529312258,0.9429,65.23443
943000,1015.75,1.3,9.5,-2.6,1774.0687,65.2307,0,1770.2642463810323,0.943,65.2307
943100,1015.25,1.3,9.5,-2.6,1774.4808,65.22699,0,1770.6859017429292,0.9431,65.22699
943200,1016.25,1.3,9.5,-2.6,1774.8917,65.22328,0,1771.1064815686364,0.9432,65.22328
943300,1015.25,1.3,9.5,-2.6,1775.3015,65.2196,0,1771.5259834117728,0.9433,65.2196
943400,1015.5,1.3,9.5,-2.6,1775.7102,65.21592,0,1771.9444050705956,0.9434,65.21592
943500,1015.5,1.3,9.5,-2.6,1776.1178,65.21225,0,1772.3617445635361,0.9435,65.21225
943600,1015.5,1.3,9.5,-2.6,1776.5243,65.208595,0,1772.7780001071826,0.9436,65.208595
943700,1016.25,1.3,9.5,-2.6,1776.9296,65.204956,0,1773.1931600964645,0.9437,65.204956
943800,1014.25,1.3,9.5,-2.6,1777.3337,65.201324,0,1773.607214086818,0.9438,65.201324
943900,1015.25,1.3,9.5,-2.6,1777.7368,65.19771,0,1774.0201726781363,0.9439,65.19771
944000,1013.75,1.3,9.5,-2.6,1778.1387,65.19411,0,1774.4320254103227,0.944,65.19411
944100,1013.75,1.3,9.5,-2.6,1778.5394,65.19051,0,1774.8427628692905,0.9441,65.19051
944200,1013.5,1.3,9.5,-2.6,1778.939,65.18693,0,1775.2523865823614,0.9442,65.18693
944300,1012.75,1.3,9.5,-2.6,1779.3374,65.183365,0,1775.6608879241253,0.9443,65.183365
944400,1010.25,1.3,9.5,-2.6,1779.7347,65.17981,0,1776.068269131713,0.9444,65.17981
944500,1011.25,1.3,9.5,-2.6,1780.1309,65.17626,0,1776.4745322185418,0.9445,65.17626
944600,1011.25,1.3,9.5,-2.6,1780.5258,65.17273,0,1776.8796589966876,0.9446,65.17273
944700,1011.25,1.3,9.5,-2.6,1780.9196,65.16921,0,1777.2836530970187,0.9447,65.16921
944800,1011.25,1.3,9.5,-2.6,1781.3121,65.1657,0,1777.686497787317,0.9448,65.1657
944900,1011.75,1.3,9.5,-2.6,1781.7035,65.16221,0,1778.0881980085853,0.9449,65.16221
945000,1011.75,1.3,9.5,-2.6,1782.0938,65.15872,0,1778.4887582077267,0.945,65.15872
945100,1011.75,1.3,9.5,-2.6,1782.4828,65.15526,0,1778.888162386954,0.9451,65.15526
945200,1011.75,1.3,9.5,-2.6,1782.8706,65.151794,0,1779.2864061482587,0.9452,65.151794
945300,1011.25,1.3,9.5,-2.6,1783.2572,65.148346,0,1779.683485533433,0.9453,65.148346
945400,1011.0,1.3,9.5,-2.6,1783.6427,65.14491,0,1780.0794069800897,0.9454,65.14491
945500,1010.75,1.3,9.5,-2.6,1784.0269,65.141495,0,1780.474156282081,0.9455,65.141495
945600,1011.25,1.3,9.5,-2.6,1784.4099,65.138084,0,1780.867730653873,0.9456,65.138084
945700,1011.75,1.3,9.5,-2.6,1784.7917,65.13468,0,1781.2601275884858,0.9457,65.13468
945800,1012.25,1.3,9.5,-2.6,1785.1724,65.131294,0,1781.6513548296375,0.9458,65.131294
945900,1013.25,1.3,9.5,-2.6,1785.5516,65.12792,0,1782.0413793466737,0.9459,65.12792
946000,1013.75,1.3,9.5,-2.6,1785.9298,65.124565,0,1782.4302214120062,0.946,65.124565
946100,1014.0,1.3,9.5,-2.6,1786.3068,65.121216,0,1782.8178792708056,0.9461,65.121216
946200,1013.75,1.3,9.5,-2.6,1786.6824,65.117874,0,1783.204331343725,0.9462,65.117874
946300,1012.75,1.3,9.5,-2.6,1787.0568,65.11455,0,1783.5895782093526,0.9463,65.11455
946400,1013.75,1.3,9.5,-2.6,1787.4299,65.11124,0,1783.9736103884172,0.9464,65.11124
946500,1013.25,1.3,9.5,-2.6,1787.8019,65.10793,0,1784.3564393495756,0.9465,65.10793
946600,1012.25,1.3,9.5,-2.6,1788.1726,65.104645,0,1784.738055414618,0.9466,65.104645
946700,1012.5,1.3,9.5,-2.6,1788.542,65.10137,0,1785.1184498731561,0.9467,65.10137
946800,1013.75,1.3,9.5,-2.6,1788.9102,65.09811,0,1785.4976248858407,0.9468,65.09811
946900,1014.0,1.3,9.5,-2.6,1789.2771,65.09485,0,1785.8755723972565,0.9469,65.09485
947000,1013.75,1.3,9.5,-2.6,1789.6427,65.09161,0,1786.2522851575309,0.947,65.09161
947100,1013.75,1.3,9.5,-2.6,1790.007,65.08838,0,1786.627756641778,0.9471,65.08838
947200,1012.25,1.3,9.5,-2.6,1790.3701,65.08517,0,1787.0019909776001,0.9472,65.08517
947300,1011.75,1.3,9.5,-2.6,1790.7318,65.08196,0,1787.3749718798404,0.9473,65.08196
947400,1011.75,1.3,9.5,-2.6,1791.0924,65.078766,0,1787.7467146918564,0.9474,65.078766
947500,1009.75,1.3,9.5,-2.6,1791.4515,65.07559,0,1788.1171932226707,0.9475,65.07559
947600,1010.25,1.3,9.5,-2.6,1791.8094,65.07242,0,1788.4864139004037,0.9476,65.07242
947700,1010.5,1.3,9.5,-2.6,1792.1661,65.06927,0,1788.8543825103634,0.9477,65.06927
947800,1012.25,1.3,9.5,-2.6,1792.5214,65.066124,0,1789.2210842593272,0.9478,65.066124
947900,1012.25,1.3,9.5,-2.6,1792.8754,65.06299,0,1789.5865158333945,0.9479,65.06299
948000,1010.75,1.3,9.5,-2.6,1793.2281,65.05987,0,1789.9506742500553,0.948,65.05987
948100,1011.0,1.3,9.5,-2.6,1793.5795,65.05676,0,1790.3135568250498,0.9481,65.05676
948200,1011.0,1.3,9.5,-2.6,1793.9296,65.053665,0,1790.6751611425448,0.9482,65.053665
948300,1011.75,1.3,9.5,-2.6,1794.2783,65.05058,0,1791.0354750282904,0.9483,65.05058
948400,1010.75,1.3,9.5,-2.6,1794.6257,65.04751,0,1791.3944975254612,0.9484,65.04751
948500,1010.75,1.3,9.5,-2.6,1794.9718,65.04445,0,1791.7522277729151,0.9485,65.04445
948600,1010.75,1.3,9.5,-2.6,1795.3165,65.041405,0,1792.1086549956235,0.9486,65.041405
948700,1010.25,1.3,9.5,-2.6,1795.6599,65.03837,0,1792.4637794960613,0.9487,65.03837
948800,1010.0,1.3,9.5,-2.6,1796.002,65.03535,0,1792.8176015464553,0.9488,65.03535
948900,1012.25,1.3,9.5,-2.6,1796.3427,65.03233,0,1793.1701113918098,0.9489,65.03233
949000,1011.25,1.3,9.5,-2.6,1796.682,65.029335,0,1793.5213002526289,0.949,65.029335
949100,1012.75,1.3,9.5,-2.6,1797.0199,65.026344,0,1793.871160227366,0.9491,65.026344
949200,1013.0,1.3,9.5,-2.6,1797.3566,65.02337,0,1794.2197042046296,0.9492,65.02337
949300,1013.75,1.3,9.5,-2.6,1797.6918,65.02041,0,1794.5669137841667,0.9493,65.02041
949400,1015.25,1.3,9.5,-2.6,1798.0258,65.017456,0,1794.91280240575,0.9494,65.017456
949500,1016.25,1.3,9.5,-2.6,1798.3583,65.01452,0,1795.257352165175,0.9495,65.01452
949600,1016.25,1.3,9.5,-2.6,1798.6893,65.01159,0,1795.6005469486577,0.9496,65.01159
949700,1016.0,1.3,9.5,-2.6,1799.019,65.008675,0,1795.942392253792,0.9497,65.008675
949800,1017.75,1.3,9.5,-2.6,1799.3474,65.00577,0,1796.2828930284127,0.9498,65.00577
949900,1017.25,1.3,9.5,-2.6,1799.6744,65.00288,0,1796.6220437255715,0.9499,65.00288
950000,1017.25,1.3,9.5,-2.6,1800.0,65.0,0,1796.9598393530143,0.95,65.0
950100,1017.5,1.3,9.5,-2.6,1800.3242,64.99713,0,1797.2962754177129,0.9501,64.99713
950200,1016.25,1.3,9.5,-2.6,1800.647,64.99428,0,1797.6313478759416,0.9502,64.99428
950300,1014.25,1.3,9.5,-2.6,1800.9683,64.99143,0,1797.9650430883476,0.9503,64.99143
950400,1015.25,1.3,9.5,-2.6,1801.2882,64.9886,0,1798.2973587795127,0.9504,64.9886
950500,1015.25,1.3,9.5,-2.6,1801.6068,64.98579,0,1798.6283029015615,0.9505,64.98579
950600,1015.25,1.3,9.5,-2.6,1801.924,64.98298,0,1798.9578726114055,0.9506,64.98298
